Code,Year,TOTAL,CO2,CH4,N2O,GVA,ITL1
E08000006,2020,643.695324,483.4973718,60.8239013,99.37405083,8707,TLD
E08000006,2021,696.699435,531.62803,76.80096658,88.27043851,9527,TLD
E08000006,2022,634.2275574,474.2372368,70.86927123,89.12104935,10225,TLD
E08000006,2023,595.0628824,442.9348641,65.1429222,86.98509609,9903,TLD
E08000014,2015,777.1131478,668.0723776,85.25822135,23.78254886,4676,TLD
E08000014,2016,709.9489878,612.3976315,74.63007056,22.92128571,4797,TLD
E08000014,2017,645.7106974,574.2082751,48.4852529,23.01716932,4893,TLD
E08000014,2018,646.1894677,590.7546757,32.94607981,22.48871217,4835,TLD
E08000014,2019,668.6021093,597.1901002,48.5885575,22.82345154,4811,TLD
E08000014,2020,629.9439699,559.1977061,47.59501491,23.15124887,4377,TLD
E08000014,2021,702.9497283,604.8331015,76.11252806,22.0040987,4972,TLD
E08000014,2022,688.5386397,574.9958455,92.40689487,21.13589934,4991,TLD
E08000014,2023,648.8090315,519.3458385,107.4235453,22.03964768,4934,TLD
E08000013,2015,918.458911,730.6868946,168.3599195,19.41209694,3206,TLD
E08000013,2016,948.129846,713.8060968,216.2767996,18.04694956,3200,TLD
E08000013,2017,957.9001221,734.5655904,205.3932898,17.94124181,3146,TLD
E08000013,2018,984.7468073,734.6401403,231.1687541,18.93791291,3106,TLD
E08000013,2019,957.6625704,668.7487457,270.5083714,18.40545337,3118,TLD
E08000013,2020,914.1139142,666.10166,230.376683,17.63557125,2749,TLD
E08000013,2021,900.1375298,704.2232269,177.1411211,18.77318178,3081,TLD
E08000013,2022,767.74186,659.6971393,89.21302957,18.83169106,2995,TLD
E08000013,2023,678.6455719,609.0956521,51.54869065,18.00122919,2903,TLD
E08000007,2015,560.6746597,470.8981793,78.45485478,11.32162568,6772,TLD
E08000007,2016,488.8425932,427.0826643,49.41812724,12.34180165,7001,TLD
E08000007,2017,477.9581533,422.896245,42.80401888,12.25788943,7477,TLD
E08000007,2018,476.6515795,418.5616654,47.17691571,10.91299832,7708,TLD
E08000007,2019,451.3988139,394.8434595,44.9153069,11.64004743,7627,TLD
E08000007,2020,419.8189422,361.8265384,46.37254131,11.61986246,7336,TLD
E08000007,2021,438.7507802,376.2570362,51.55387003,10.93987405,7844,TLD
E08000007,2022,421.4242615,372.1000524,38.02789438,11.29631467,8458,TLD
E08000007,2023,392.292214,346.6121193,35.29928476,10.38080991,8623,TLD
E08000008,2015,442.9248461,395.7177548,38.53362008,8.673471197,3721,TLD
E08000008,2016,415.4774693,375.7002324,31.34096038,8.436276602,3623,TLD
E08000008,2017,399.9603755,365.9331758,25.70515142,8.322048213,3842,TLD
E08000008,2018,396.2053319,355.8023106,31.67559749,8.727423815,3866,TLD
E08000008,2019,359.1350637,321.4104997,28.83247038,8.892093675,3815,TLD
E08000008,2020,337.7308528,305.3232178,23.44637538,8.961259629,3467,TLD
E08000008,2021,364.4432382,331.487522,23.76295872,9.192757525,3635,TLD
E08000008,2022,332.7550628,302.3457947,21.61837534,8.790892781,3728,TLD
E08000008,2023,303.7908727,270.8782351,24.25206866,8.660568999,3691,TLD
E08000009,2015,1064.813295,964.2556225,64.19091875,36.36675382,9338,TLD
E08000009,2016,1022.854768,925.9310019,62.3341507,34.58961515,9554,TLD
E08000009,2017,999.5419946,903.8852994,63.60495634,32.05173888,9970,TLD
E08000009,2018,993.0802331,895.8194276,60.42210228,36.83870315,10311,TLD
E08000009,2019,983.5058498,892.2005624,60.31010374,30.99518372,10290,TLD
E08000009,2020,832.766985,753.4473246,57.64901522,21.67064513,9931,TLD
E08000009,2021,960.3663719,880.1313953,58.54218339,21.69279322,10781,TLD
E08000009,2022,878.8290857,807.3819346,51.01082916,20.43632188,11184,TLD
E08000009,2023,842.7909785,764.2330733,58.31966172,20.23824356,11339,TLD
E06000007,2015,830.8399873,710.7847464,92.19061165,27.86462919,7645,TLD
E06000007,2016,795.9120393,688.8926432,77.20682508,29.81257103,7904,TLD
E06000007,2017,763.1860515,657.5452668,75.58678734,30.05399739,8472,TLD
E06000007,2018,745.0382515,653.0688037,62.04259891,29.92684891,8430,TLD
E06000007,2019,716.6345156,629.3292979,58.14503287,29.16018485,8835,TLD
E06000007,2020,690.1396586,600.9500807,61.04027703,28.14930089,8501,TLD
E06000007,2021,764.6970528,677.5493045,57.57459827,29.57314997,9002,TLD
E06000007,2022,718.2172433,632.2070126,57.32196112,28.68826952,9364,TLD
E06000007,2023,661.1948905,569.9318454,62.28777659,28.97526849,9626,TLD
E08000010,2015,739.3754433,611.7665064,95.06701913,32.54191779,5637,TLD
E08000010,2016,678.9140916,559.7631627,86.36515427,32.78577465,5716,TLD
E08000010,2017,654.1995318,544.3405718,76.22232202,33.63663794,5861,TLD
E08000010,2018,651.8206835,540.8196751,77.57195426,33.4290541,5853,TLD
E08000010,2019,607.6713296,501.6295107,72.74418688,33.29763197,5716,TLD
E08000010,2020,595.4994585,495.1871529,67.32846249,32.98384312,5446,TLD
E08000010,2021,631.1330389,525.7793463,72.28209137,33.07160123,5853,TLD
E08000010,2022,580.4122753,486.0357728,62.64178806,31.7347144,6154,TLD
E08000010,2023,534.0159401,433.0768243,68.11044597,32.82866982,6155,TLD
E08000015,2015,627.3234344,495.1396266,117.5865261,14.59728168,5752,TLD
E08000015,2016,622.8324872,479.3229963,129.3448247,14.16466619,5614,TLD
E08000015,2017,552.9725588,443.9845204,95.08488172,13.90315666,5743,TLD
E08000015,2018,521.0675337,450.3231668,56.90539976,13.83896713,5678,TLD
E08000015,2019,472.2699398,407.3814805,50.98974489,13.89871446,5867,TLD
E08000015,2020,442.9097859,381.4083165,48.0994434,13.40202607,5347,TLD
E08000015,2021,477.4594069,405.4888815,58.24505995,13.72546545,5703,TLD
E08000015,2022,452.1366435,375.564832,63.56235017,13.00946134,5979,TLD
E08000015,2023,428.7170541,345.5055825,70.49813793,12.71333364,6105,TLD
E08000016,2015,813.9237996,676.5545093,108.9098717,28.4594186,4087,TLE
E08000016,2016,777.983543,642.2395463,108.4863559,27.25764083,4106,TLE
E08000016,2017,757.6608699,620.7096046,109.55423,27.3970353,4226,TLE
E08000016,2018,771.1534531,628.9748991,114.9964803,27.1820737,4338,TLE
E08000016,2019,730.4501429,588.4244454,113.8760311,28.14966636,4401,TLE
E08000016,2020,681.2870326,563.7301341,91.21359987,26.34329864,4048,TLE
E08000016,2021,736.3767799,620.7457736,88.69852573,26.93248049,4434,TLE
E08000016,2022,735.1382958,587.6205363,121.2432993,26.27446019,4687,TLE
E08000016,2023,637.0651955,528.2860413,82.91027812,25.86887604,4645,TLE
E08000032,2015,1230.300593,1040.96471,159.1231224,30.21276018,10229,TLE
E08000032,2016,1143.185701,960.7711287,152.7829717,29.63160027,10319,TLE
E08000032,2017,1098.949641,914.2319346,154.8415683,29.87613835,10675,TLE
E08000032,2018,1077.687146,904.7992893,143.6375517,29.25030458,10634,TLE
E08000032,2019,987.2220956,825.9258249,131.7327798,29.56349091,10776,TLE
E08000032,2020,911.3646717,742.5067492,139.2383718,29.6195506,9908,TLE
E08000032,2021,1021.954654,848.0458185,144.2093339,29.6995017,10934,TLE
E08000032,2022,931.9752728,761.1743996,142.4288222,28.372051,11129,TLE
E08000032,2023,872.9026768,718.110325,128.2288644,26.56348737,10804,TLE
E08000033,2015,671.9507586,505.9602063,127.7216739,38.26887832,5541,TLE
E08000033,2016,632.3356296,466.0414519,128.0560681,38.23810961,5451,TLE
E08000033,2017,617.2570199,449.2708132,127.3125028,40.67370394,5786,TLE
E08000033,2018,625.1160759,446.6376381,138.0348434,40.44359431,6064,TLE
E08000033,2019,559.6015418,407.2481914,113.2653273,39.08802311,5929,TLE
E08000033,2020,513.7469863,369.1087122,105.2813907,39.35688342,5396,TLE
E08000033,2021,542.1262328,384.9666,116.659297,40.50033583,6035,TLE
E08000033,2022,507.8319864,361.9800192,108.0452503,37.80671694,5378,TLE
E08000033,2023,486.9587026,330.8906674,116.9324531,39.13558211,5354,TLE
E08000017,2015,1228.464947,996.7792919,166.5203379,65.16531738,4756,TLE
E08000017,2016,1346.013583,948.2956548,334.8050284,62.91289975,4785,TLE
E08000017,2017,1459.486999,939.785524,455.09327,64.60820518,6439,TLE
E08000017,2018,1220.011562,955.5189029,201.9150815,62.57757767,6342,TLE
E08000017,2019,1155.541646,927.6997059,162.1237057,65.71823459,6380,TLE
E08000017,2020,1066.582181,870.4567557,137.1279196,58.99750563,5849,TLE
E08000017,2021,1164.031058,971.9679527,130.7732662,61.289839,6283,TLE
E08000017,2022,1109.433432,879.1210475,169.7028905,60.60949402,6713,TLE
E08000017,2023,947.4206582,778.4148094,107.099398,61.90645081,6641,TLE
E06000011,2015,2334.332207,1663.058764,364.9825898,306.2908537,7322,TLE
E06000011,2016,2339.255649,1618.605421,431.9233216,288.7269071,7278,TLE
E06000011,2017,2358.309117,1652.094652,404.4860483,301.7284164,7454,TLE
E06000011,2018,2265.541414,1576.430878,388.077209,301.0333275,7770,TLE
E06000011,2019,2225.378684,1568.736338,357.4916946,299.1506511,7998,TLE
E06000011,2020,2137.521485,1474.256602,369.780943,293.4839395,7431,TLE
E06000011,2021,2144.249331,1404.972329,441.8222042,297.4547972,8598,TLE
E06000011,2022,1975.043369,1291.139424,393.5762816,290.3276638,8621,TLE
E06000011,2023,1933.414043,1233.007746,418.1456312,282.2606655,8631,TLE
E06000010,2015,719.5619324,640.897342,67.56459474,11.09999568,6411,TLE
E06000010,2016,666.2868066,601.5526467,54.1378436,10.59631635,6422,TLE
E06000010,2017,636.9895817,567.880082,58.55994649,10.5495532,6576,TLE
E06000010,2018,617.1510785,555.1272332,51.35597353,10.6678717,6692,TLE
E06000010,2019,583.2392159,522.0821201,50.63396799,10.52312777,6659,TLE
E06000010,2020,543.035897,483.5797895,49.15826044,10.297847,5617,TLE
E06000010,2021,572.0787363,507.4858644,53.59451849,10.9983534,6732,TLE
E06000010,2022,536.2766338,482.5635814,43.15195796,10.56109446,6713,TLE
E06000010,2023,460.8559508,409.2780967,41.96814093,9.609713141,6815,TLE
E08000034,2015,1160.395902,970.6445859,157.5104678,32.24084879,7639,TLE
E08000034,2016,1094.333038,906.126854,155.9323022,32.27388226,7668,TLE
E08000034,2017,1029.231187,840.8058701,156.3357225,32.08959471,8038,TLE
E08000034,2018,1006.445558,824.8410971,150.1836449,31.42081647,8274,TLE
E08000034,2019,939.7675062,770.338368,137.31016,32.11897822,8214,TLE
E08000034,2020,870.5405259,700.3427668,139.3392948,30.85846436,7405,TLE
E08000034,2021,958.6083146,788.7010226,138.8667584,31.04053351,8295,TLE
E08000034,2022,886.3317506,722.3968699,134.2660977,29.66878293,8522,TLE
E08000034,2023,805.7202648,649.7807923,127.0741704,28.86530212,8467,TLE
E08000035,2015,2424.514685,1947.8406,416.9318075,59.7422778,27495,TLE
E08000035,2016,2290.221769,1853.952451,380.3043467,55.96497132,27585,TLE
E08000035,2017,2250.604909,1832.532459,361.246063,56.82638679,28014,TLE
E08000035,2018,2246.413296,1811.174206,376.2074184,59.03167117,29388,TLE
E08000035,2019,2108.386273,1707.900912,344.1840496,56.30131219,29830,TLE
E08000035,2020,1959.47328,1591.502973,312.7326205,55.23768711,26532,TLE
E08000035,2021,2008.119962,1681.181601,268.9051074,58.03325408,29859,TLE
E08000035,2022,1860.39352,1548.689354,255.0335025,56.67066324,33073,TLE
E08000035,2023,1786.298255,1496.588481,234.5452586,55.16451626,33786,TLE
E06000012,2015,866.005623,794.5123778,51.97876758,19.51447762,3641,TLE
E06000012,2016,889.8370809,817.9358442,53.47495967,18.42627704,3562,TLE
E06000012,2017,891.2075735,813.2227505,58.93538887,19.04943413,3578,TLE
E06000012,2018,898.3849838,829.7165808,50.79616798,17.87223499,3508,TLE
E06000012,2019,818.4121727,753.2520039,48.28101976,16.87914902,3598,TLE
E06000012,2020,780.346745,716.724509,47.2057159,16.41652014,3489,TLE
E06000012,2021,821.9841185,765.7756889,40.12497876,16.08345088,4050,TLE
E06000012,2022,711.0368313,660.3319743,34.72692919,15.97792781,3851,TLE
E06000012,2023,659.1165714,609.9464457,32.50751479,16.66261095,3868,TLE
E06000013,2015,8688.91355,8068.859441,497.3464876,122.7076217,4736,TLE
E06000013,2016,7762.703842,7217.28762,427.977024,117.4391982,5027,TLE
E06000013,2017,7351.520523,6791.627105,438.5058726,121.3875452,5156,TLE
E06000013,2018,7566.913022,6890.12316,543.8223215,132.967541,5167,TLE
E06000013,2019,7310.661658,6315.38535,846.7946251,148.4816833,5304,TLE
E06000013,2020,7110.737268,6065.689507,882.1489641,162.898797,4571,TLE
E06000013,2021,7508.589806,6369.537867,976.1906833,162.8612559,6076,TLE
E06000013,2022,6303.088681,5271.082076,861.5681772,170.4384281,5820,TLE
E06000013,2023,5258.232864,4595.710329,496.5146614,166.0078738,5411,TLE
E06000065,2015,4377.364942,2493.817871,1303.940813,579.6062582,15473,TLE
E06000065,2016,4215.19223,2365.284566,1289.504454,560.40321,15789,TLE
E06000065,2017,4113.058636,2263.937519,1274.306305,574.814811,16677,TLE
E06000065,2018,4124.128329,2258.20036,1301.411654,564.5163151,16398,TLE
E06000065,2019,4008.269013,2171.088573,1267.301038,569.8794019,16844,TLE
E06000065,2020,3868.82502,2087.321847,1253.31157,528.1916036,15533,TLE
E06000065,2021,4175.339708,2372.145926,1256.343235,546.8505471,17534,TLE
E06000065,2022,4033.947116,2183.898021,1322.547196,527.5018996,18057,TLE
E06000065,2023,3963.488809,2098.867693,1345.624883,518.9962328,18307,TLE
E08000018,2015,1037.837563,925.8031946,85.39619435,26.63817396,3970,TLE
E08000018,2016,918.5870829,770.9153152,123.6263628,24.04540487,3981,TLE
E08000018,2017,976.6066594,776.197477,175.5471873,24.86199515,4085,TLE
E08000018,2018,1023.698664,817.269686,182.3082517,24.12072595,5282,TLE
E08000018,2019,1003.970103,787.8232076,192.5377673,23.60912835,5278,TLE
E08000018,2020,960.1870909,779.923483,158.5184558,21.74515209,4862,TLE
E08000018,2021,862.7842869,685.1370398,154.448199,23.19904813,5235,TLE
E08000018,2022,822.501881,635.6553747,164.3618081,22.48469822,5331,TLE
E08000018,2023,762.4025394,570.9650528,170.5206057,20.91688094,5147,TLE
E08000019,2015,1642.109207,1307.609961,303.8418283,30.65741774,13763,TLE
E08000019,2016,1444.706728,1173.648866,240.0352562,31.02260626,13774,TLE
E08000019,2017,1402.999942,1151.383813,221.3120434,30.30408616,13787,TLE
E08000019,2018,1405.786293,1120.837592,252.2392511,32.70944954,13691,TLE
E08000019,2019,1340.750701,1027.679193,277.4035452,35.66796277,14412,TLE
E08000019,2020,1169.371671,919.5644369,218.7601436,31.0470903,13509,TLE
E08000019,2021,1123.866603,884.8804466,207.0690707,31.91708525,14875,TLE
E08000019,2022,1163.273363,855.8560593,276.5724853,30.84481867,15727,TLE
E08000019,2023,1093.045982,769.6917795,292.3412326,31.01296987,15946,TLE
E08000036,2015,1320.735438,1085.144479,202.4180042,33.17295454,7948,TLE
E08000036,2016,1205.456631,1004.417481,169.2984913,31.74065868,8218,TLE
E08000036,2017,1191.964375,995.4063609,164.3560758,32.20193812,8332,TLE
E08000036,2018,1205.431747,1030.874912,140.1346913,34.42214322,8692,TLE
E08000036,2019,1130.979111,966.4833379,128.4339186,36.06185431,8850,TLE
E08000036,2020,1055.350983,899.3093358,121.5081822,34.53346554,8012,TLE
E08000036,2021,1157.654409,1000.666103,121.3042314,35.68407532,8860,TLE
E08000036,2022,1109.764548,966.5571612,108.8612715,34.3461154,9355,TLE
E08000036,2023,1005.072807,866.1319286,104.7531474,34.18773091,9357,TLE
E06000014,2015,523.8036571,399.8920436,93.78422601,30.12738747,6708,TLE
E06000014,2016,463.7440279,370.530894,64.99588907,28.21724483,6848,TLE
E06000014,2017,430.9975527,340.8458518,61.39859572,28.75310519,7173,TLE
E06000014,2018,426.6565885,337.231643,61.81847312,27.6064724,7226,TLE
E06000014,2019,392.3977584,315.526489,49.0846561,27.7866133,7103,TLE
E06000014,2020,358.2796338,281.5614489,51.74355652,24.97462841,6156,TLE
E06000014,2021,404.6662967,326.709137,51.16680703,26.79035264,7096,TLE
E06000014,2022,375.1003001,303.6401676,45.06107498,26.39905744,7705,TLE
E06000014,2023,345.08749,270.7448587,48.47608182,25.86654945,7797,TLE
E06000015,2015,707.3391282,579.2408511,115.6052756,12.49300146,7723,TLF
E06000015,2016,654.6695616,522.0621489,120.7747839,11.83262876,7711,TLF
E06000015,2017,641.8424547,497.5664063,131.9624832,12.31356524,7624,TLF
E06000015,2018,601.0691354,513.649842,75.15282072,12.26647276,7960,TLF
E06000015,2019,578.6759899,445.5412638,120.632945,12.50178107,8173,TLF
E06000015,2020,565.3258349,424.661386,128.7863065,11.87814236,8103,TLF
E06000015,2021,558.3151925,447.4704571,98.56730727,12.27742806,8703,TLF
E06000015,2022,573.9495695,472.5487998,89.22131817,12.17945156,8462,TLF
E06000015,2023,457.4174529,402.6679445,42.88021088,11.86929747,8489,TLF
E07000032,2015,534.9984679,363.2620317,148.7956587,22.94077749,2905,TLF
E07000032,2016,510.6325426,337.5602086,151.2559758,21.81635817,2884,TLF
E07000032,2017,504.6505966,347.6953558,135.0382615,21.91697934,2872,TLF
E07000032,2018,496.3161206,338.00167,137.100348,21.21410249,2904,TLF
E07000032,2019,455.2858203,307.0990465,126.7566939,21.43007987,3034,TLF
E07000032,2020,415.1253279,290.9032446,103.0464081,21.1756753,2936,TLF
E07000032,2021,440.8111835,325.3348646,95.44458218,20.03173677,3078,TLF
E07000032,2022,418.1340366,293.7580118,105.592178,18.78384691,3119,TLF
E07000032,2023,376.2492479,240.2505119,116.6783732,19.3203628,3180,TLF
E07000033,2015,702.44621,635.6925614,46.75706437,19.99658422,2069,TLF
E07000033,2016,617.7555946,561.3112747,38.39600171,18.04831825,2133,TLF
E07000033,2017,719.5063523,667.0564535,34.21535816,18.23454066,2203,TLF
E07000033,2018,755.8131553,697.7934223,39.41680879,18.60292423,2297,TLF
E07000033,2019,724.4953168,671.8502694,33.8182693,18.82677814,2276,TLF
E07000033,2020,671.9521607,622.7844174,31.75555083,17.41219252,2201,TLF
E07000033,2021,759.1657179,705.3416522,34.64834267,19.17572299,2315,TLF
E07000033,2022,756.3687817,692.7542687,44.79532333,18.81918964,2365,TLF
E07000033,2023,712.0155288,652.0714171,42.90059702,17.04351469,2304,TLF
E07000034,2015,315.9094164,200.4069797,107.8263153,7.676121386,2767,TLF
E07000034,2016,272.6623837,182.7707259,82.45709652,7.434561234,2750,TLF
E07000034,2017,254.1485992,177.1762667,69.31406692,7.658265547,2806,TLF
E07000034,2018,270.4571834,193.8866389,69.25306618,7.317478338,2796,TLF
E07000034,2019,271.1816069,179.5494432,84.24466609,7.387497611,2759,TLF
E07000034,2020,275.5251752,172.3888581,96.34193125,6.794385866,2653,TLF
E07000034,2021,256.5192324,184.3432456,64.91780391,7.258182926,2936,TLF
E07000034,2022,254.2941161,181.5263754,65.88065007,6.887090588,2973,TLF
E07000034,2023,319.2097472,147.6845675,164.6850479,6.840131802,2838,TLF
E07000035,2015,649.1081519,312.1713221,274.7548542,62.18197557,1638,TLF
E07000035,2016,616.8105225,287.9647485,268.5387931,60.30698088,1697,TLF
E07000035,2017,613.1687342,284.2705695,267.5035386,61.39462611,1694,TLF
E07000035,2018,596.6702816,270.1478549,265.842784,60.67964274,1774,TLF
E07000035,2019,570.827928,254.6889288,256.7492927,59.3897065,1733,TLF
E07000035,2020,554.0435993,236.380493,257.6208139,60.04229248,1645,TLF
E07000035,2021,574.5339846,260.1149368,255.2661079,59.15293991,1741,TLF
E07000035,2022,574.6765859,254.0962437,265.5053744,55.07496792,1823,TLF
E07000035,2023,540.9798503,231.0946087,256.3317102,53.5535314,1792,TLF
E07000036,2015,451.1801949,243.8095153,198.4636564,8.907023228,1786,TLF
E07000036,2016,384.8191388,237.6881226,138.965639,8.165377227,1830,TLF
E07000036,2017,350.395428,226.6433003,115.7008363,8.051291462,1876,TLF
E07000036,2018,347.0816233,223.036881,116.3946725,7.650069769,1867,TLF
E07000036,2019,321.2946839,205.4239031,108.0453627,7.8254181,1975,TLF
E07000036,2020,301.5121409,201.2707931,93.33789076,6.903457033,1808,TLF
E07000036,2021,303.1188793,221.767194,73.5561199,7.79556544,1922,TLF
E07000036,2022,279.5454008,212.1918264,59.05996761,8.29360674,1941,TLF
E07000036,2023,267.974445,187.6193795,73.3114553,7.043610237,1912,TLF
E07000037,2015,2942.483165,2731.651106,182.0970607,28.73499764,1677,TLF
E07000037,2016,2779.480496,2589.06504,161.7327507,28.68270571,1689,TLF
E07000037,2017,2772.742103,2619.862441,124.0319151,28.84774751,1719,TLF
E07000037,2018,2843.221021,2638.769038,170.4410047,34.01097833,1723,TLF
E07000037,2019,2876.833661,2659.139614,181.7599174,35.93413021,1683,TLF
E07000037,2020,2704.41089,2489.698259,173.3457602,41.36687057,1601,TLF
E07000037,2021,2998.317202,2792.893094,167.1292622,38.29484607,1695,TLF
